ICAO,DATE,PHASE,N_VALID,"(-INF,-60]","(-60,-55]","(-55,-50]","(-50,-45]","(-45,-40]","(-40,-35]","(-35,-30]","(-30,-25]","(-25,-20]","(-20,-15]","(-15,-10]","(-10,-5]","(-5,0]","(0,5)","[5,10)","[10,15)","[15,20)","[20,25)","[25,30)","[30,35)","[35,40)","[40,45)","[45,50)","[50,55)","[55,60)","[60,INF)"
EDDF,2023-04-02,ARR,590,1,1,1,1,2,4,4,5,6,21,35,44,68,58,49,42,37,29,35,19,22,13,10,15,5,63
EDDF,2023-04-02,DEP,591,0,0,0,0,0,0,0,0,0,0,5,7,24,65,79,83,71,49,30,28,22,24,13,19,16,56
EDDF,2023-04-03,ARR,584,0,0,0,3,2,4,4,5,11,15,35,45,85,74,64,61,36,42,19,18,15,10,9,5,1,21
EDDF,2023-04-03,DEP,582,0,0,0,0,0,0,0,0,1,0,6,6,44,106,86,86,72,55,28,20,25,8,5,5,4,25
EDDF,2023-04-04,ARR,561,0,0,2,1,1,4,3,2,19,25,59,66,74,69,59,38,24,30,13,18,10,7,5,5,6,21
EDDF,2023-04-04,DEP,554,0,0,1,0,0,0,0,2,0,1,8,10,64,132,102,57,41,33,24,18,11,9,5,9,5,22
EDDF,2023-04-05,ARR,579,0,0,1,2,2,3,5,6,13,27,41,66,102,76,67,41,33,20,14,10,11,6,6,2,7,18
EDDF,2023-04-05,DEP,580,0,0,0,0,0,0,0,0,0,0,7,9,42,117,107,89,62,31,22,19,18,14,7,9,6,21
EDDF,2023-04-06,ARR,593,1,0,1,0,1,1,7,6,8,13,35,82,82,69,62,43,45,31,20,12,17,10,8,6,4,29
EDDF,2023-04-06,DEP,601,0,0,0,0,0,0,0,0,0,0,6,14,27,95,97,81,73,48,34,27,15,20,10,12,8,34
EDDF,2023-04-07,ARR,600,0,2,2,1,1,2,5,6,20,23,53,70,74,80,58,60,37,18,16,12,10,5,2,10,8,25
EDDF,2023-04-07,DEP,602,0,0,0,0,0,0,0,2,1,0,5,11,50,130,118,78,59,35,27,21,18,11,8,2,2,24
EDDF,2023-04-08,ARR,592,3,1,0,1,2,0,9,11,23,41,60,78,83,75,62,46,33,16,13,6,3,6,2,2,1,15
EDDF,2023-04-08,DEP,587,1,0,0,0,0,0,0,1,1,0,7,30,67,139,125,84,31,34,23,7,13,4,3,2,1,14
EDDF,2023-04-09,ARR,600,4,1,1,5,1,5,5,7,20,46,48,109,88,84,55,37,24,21,8,6,4,5,1,2,1,12
EDDF,2023-04-09,DEP,595,1,0,0,0,0,0,0,0,2,1,12,25,111,165,106,64,34,18,19,10,6,5,2,3,1,10
EDDF,2023-04-10,ARR,581,1,1,4,0,1,6,5,5,17,25,59,92,120,74,54,34,23,15,10,10,2,6,3,2,1,11
EDDF,2023-04-10,DEP,592,0,0,0,0,0,1,0,1,0,2,15,29,107,164,104,66,28,24,14,5,5,6,4,2,0,15
EDDF,2023-04-11,ARR,565,0,0,0,2,3,1,6,6,7,32,39,62,81,88,74,39,39,27,21,14,6,2,5,3,0,8
EDDF,2023-04-11,DEP,555,0,0,0,0,1,0,0,0,1,3,3,12,61,141,103,70,43,44,22,14,5,8,8,2,5,9
EDDF,2023-04-12,ARR,570,0,0,2,1,2,2,2,7,9,17,41,51,69,79,65,44,41,33,13,17,14,13,9,6,9,24
EDDF,2023-04-12,DEP,574,1,0,0,0,0,0,0,0,0,0,5,12,50,108,91,80,49,39,33,26,16,17,8,8,4,27
EDDF,2023-04-13,ARR,583,0,1,0,0,1,0,4,3,5,17,42,63,82,83,55,54,44,28,27,15,15,6,8,3,6,21
EDDF,2023-04-13,DEP,590,0,0,0,0,0,0,0,0,0,2,6,16,58,128,118,61,47,37,35,21,16,10,8,3,3,21
EDDF,2023-04-14,ARR,599,0,1,0,1,1,1,10,5,10,18,39,64,68,76,61,53,54,34,30,17,13,6,4,4,3,26
EDDF,2023-04-14,DEP,597,0,0,0,0,0,0,0,0,0,0,3,13,41,95,107,82,76,51,27,19,19,21,6,5,8,24
EDDF,2023-04-15,ARR,606,1,0,1,1,4,1,3,7,18,29,57,54,91,75,61,47,33,23,26,19,11,5,2,6,5,26
EDDF,2023-04-15,DEP,605,0,0,0,0,0,0,0,0,0,1,2,5,40,92,115,61,60,40,50,30,22,21,12,8,9,37
EDDF,2023-04-16,ARR,608,1,0,1,1,1,2,4,6,21,27,55,83,91,79,66,33,33,24,12,13,14,5,7,3,3,23
EDDF,2023-04-16,DEP,603,0,0,0,0,0,0,1,1,1,1,7,13,61,129,136,77,49,31,24,15,11,7,11,6,3,19
EDDF,2023-04-17,ARR,590,1,0,0,0,0,2,1,0,7,15,35,57,95,75,55,54,38,32,30,20,13,15,8,7,6,24
EDDF,2023-04-17,DEP,593,0,0,0,0,0,0,0,1,0,1,2,15,39,91,105,85,60,48,40,34,22,13,6,7,2,22
EDDF,2023-04-18,ARR,572,0,0,0,0,0,2,0,3,9,20,46,73,110,96,62,38,28,14,14,11,9,7,4,6,4,16
EDDF,2023-04-18,DEP,569,0,0,0,0,2,1,1,0,1,0,7,22,63,132,115,73,49,27,15,17,11,3,4,3,2,21
EDDF,2023-04-19,ARR,588,0,0,0,0,0,0,3,7,12,13,39,60,83,104,69,56,36,17,17,17,14,8,3,7,3,20
EDDF,2023-04-19,DEP,593,0,0,0,0,0,1,2,0,0,0,3,11,61,121,126,99,48,34,24,13,12,11,10,2,2,13
EDDF,2023-04-20,ARR,594,0,0,0,0,0,1,4,2,13,12,36,56,79,83,61,56,56,28,25,18,11,6,7,10,7,23
EDDF,2023-04-20,DEP,594,1,0,0,0,0,0,0,0,0,1,7,9,25,118,103,77,76,47,32,18,14,19,8,10,11,18
EDDF,2023-04-21,ARR,607,1,0,0,2,2,2,0,4,12,14,34,54,46,71,64,56,32,36,29,23,24,12,16,8,8,57
EDDF,2023-04-21,DEP,596,1,0,0,0,0,0,0,0,0,0,4,5,26,63,81,69,59,54,56,36,26,16,17,23,15,45
EDDF,2023-04-22,ARR,600,1,0,0,0,2,1,3,5,5,32,38,73,71,65,54,65,40,26,25,19,9,20,7,5,3,31
EDDF,2023-04-22,DEP,613,2,0,0,1,0,0,0,1,0,1,4,7,46,74,100,99,72,41,34,26,29,14,16,9,4,33
EDDF,2023-04-23,ARR,624,1,0,1,0,2,3,2,5,15,22,38,72,82,65,67,54,43,36,27,19,11,13,7,2,5,32
EDDF,2023-04-23,DEP,608,0,0,0,0,1,0,0,1,1,0,4,9,42,111,111,81,66,50,31,20,16,15,13,9,4,23
EDDF,2023-04-24,ARR,586,1,0,0,1,0,2,2,5,12,25,42,62,91,82,66,42,31,32,18,17,11,3,6,6,2,27
EDDF,2023-04-24,DEP,593,1,0,0,0,0,0,0,2,0,3,6,12,54,124,115,91,44,37,25,17,8,12,10,7,3,22
EDDF,2023-04-25,ARR,572,0,0,0,0,1,3,2,2,8,31,50,78,91,78,69,40,38,22,11,13,9,2,2,2,1,19
EDDF,2023-04-25,DEP,554,0,0,0,0,0,1,1,0,0,1,4,13,70,137,100,59,53,22,22,9,9,15,4,2,2,30
EDDF,2023-04-26,ARR,570,0,0,0,2,2,2,0,6,11,22,52,83,87,66,62,48,27,25,22,8,9,4,4,3,4,21
EDDF,2023-04-26,DEP,589,0,0,2,1,0,0,0,0,2,3,6,17,50,147,101,72,58,29,29,17,15,5,6,6,0,23
EDDF,2023-04-27,ARR,608,1,1,0,1,1,3,4,10,12,18,44,58,93,102,66,53,40,16,29,15,5,10,4,2,2,18
EDDF,2023-04-27,DEP,604,0,0,1,0,0,1,1,0,0,3,6,10,51,117,120,80,70,37,33,18,10,12,7,3,5,19
EDDF,2023-04-28,ARR,602,0,1,0,1,1,0,4,4,6,9,27,61,83,65,71,52,43,40,24,17,21,14,10,10,6,32
EDDF,2023-04-28,DEP,609,0,0,0,0,1,0,0,1,1,1,7,8,19,98,104,83,64,39,43,40,14,16,9,11,11,39
EDDF,2023-04-29,ARR,608,0,0,0,0,2,3,2,8,8,18,39,56,90,100,77,41,36,22,20,16,16,11,4,9,3,27
EDDF,2023-04-29,DEP,606,0,0,0,0,0,0,0,0,1,3,7,10,45,123,121,82,65,39,26,12,21,15,5,9,4,18
EDDF,2023-04-30,ARR,627,1,0,0,0,3,3,3,8,11,34,51,83,95,72,62,43,43,22,18,12,10,12,8,4,4,25
EDDF,2023-04-30,DEP,619,0,0,0,0,0,0,0,0,0,0,9,9,70,146,111,91,44,35,28,10,17,7,3,3,3,33
EDDF,2023-05-01,ARR,588,1,0,1,1,0,2,3,3,7,21,43,66,88,82,44,45,32,22,18,17,13,11,9,9,8,42
EDDF,2023-05-01,DEP,591,1,0,0,0,0,0,0,0,0,1,5,7,61,124,104,76,54,26,31,8,23,8,11,6,5,40
EDDF,2023-05-02,ARR,576,1,1,0,0,0,0,6,7,12,27,66,61,102,79,56,44,26,22,16,11,6,2,6,4,2,19
EDDF,2023-05-02,DEP,572,0,0,0,0,0,0,1,0,0,1,5,12,82,139,126,69,39,25,17,19,7,3,5,2,4,16
EDDF,2023-05-03,ARR,592,0,1,0,1,0,3,2,8,15,28,42,87,110,74,60,46,33,20,16,7,5,7,4,4,2,17
EDDF,2023-05-03,DEP,610,1,0,0,1,0,1,2,0,1,1,10,18,94,144,111,60,53,37,26,13,8,8,3,2,3,13
EDDF,2023-05-04,ARR,619,1,0,2,0,1,3,4,2,14,25,47,64,97,86,70,39,38,30,19,16,16,6,9,6,4,20
EDDF,2023-05-04,DEP,611,0,0,0,0,0,0,0,0,1,0,6,11,60,108,116,77,44,59,31,20,17,8,9,3,7,34
EDDF,2023-05-05,ARR,620,0,0,2,2,3,0,2,3,11,28,53,78,90,79,59,60,35,30,18,14,10,11,4,5,4,19
EDDF,2023-05-05,DEP,619,1,0,0,0,0,0,0,0,0,0,10,11,44,125,122,93,63,39,34,20,12,12,5,5,1,22
EDDF,2023-05-06,ARR,631,0,0,2,1,0,3,2,12,18,24,51,90,93,77,73,43,27,28,22,17,10,6,3,4,5,20
EDDF,2023-05-06,DEP,631,0,0,0,0,0,0,1,0,1,1,8,12,57,121,121,101,58,40,24,16,18,9,8,9,4,22
EDDF,2023-05-07,ARR,628,2,0,1,1,0,1,7,3,11,31,35,63,68,62,63,48,39,42,28,23,20,12,13,12,9,34
EDDF,2023-05-07,DEP,627,0,0,1,0,0,0,3,0,0,0,3,9,31,71,117,91,57,56,47,42,25,11,10,16,4,33
EDDF,2023-05-08,ARR,623,2,1,1,0,2,2,3,5,12,21,31,60,100,92,70,60,30,27,20,20,15,13,9,4,3,20
EDDF,2023-05-08,DEP,617,0,0,0,0,0,0,0,0,1,2,6,13,43,106,137,81,71,41,21,22,21,12,7,8,2,23
EDDF,2023-05-09,ARR,575,0,1,3,2,0,2,5,9,19,21,39,59,98,89,58,54,34,24,12,12,4,6,4,1,2,17
EDDF,2023-05-09,DEP,575,0,0,0,0,0,0,0,0,0,1,6,10,58,132,125,78,59,40,20,15,3,6,5,4,2,11
EDDF,2023-05-10,ARR,615,1,1,0,1,1,2,2,10,13,20,51,69,94,97,76,37,40,21,17,15,9,7,7,2,1,21
EDDF,2023-05-10,DEP,620,1,0,0,0,0,0,0,0,1,0,6,11,67,132,118,71,46,43,40,18,16,11,9,2,3,25
EDDF,2023-05-11,ARR,625,0,1,1,0,3,0,5,7,12,29,65,70,88,82,63,46,39,20,22,18,11,9,6,6,4,18
EDDF,2023-05-11,DEP,628,1,0,0,0,0,0,1,1,0,1,4,13,39,126,136,85,56,52,31,17,18,7,4,6,4,26
EDDF,2023-05-12,ARR,649,1,1,0,0,4,2,3,4,10,21,39,69,79,90,68,54,54,40,29,14,18,4,14,4,6,21
EDDF,2023-05-12,DEP,650,0,0,1,0,0,0,0,2,0,1,5,5,39,103,129,78,73,62,36,27,21,13,10,15,10,20
EDDF,2023-05-13,ARR,633,1,1,0,1,0,3,1,5,15,25,38,68,72,65,73,61,43,33,34,20,13,18,10,5,6,22
EDDF,2023-05-13,DEP,637,0,0,0,0,0,0,0,0,3,1,6,12,39,99,114,89,66,42,39,34,32,14,14,5,6,22
EDDF,2023-05-14,ARR,660,1,0,0,2,2,1,2,0,14,20,44,67,85,88,69,65,51,41,21,13,17,12,10,5,5,25
EDDF,2023-05-14,DEP,653,0,0,0,0,0,0,0,0,0,0,7,7,51,96,125,98,76,50,26,30,16,20,7,13,4,27
EDDF,2023-05-15,ARR,627,0,0,0,0,2,1,1,4,8,23,33,55,87,78,67,43,44,34,34,25,15,10,16,7,4,36
EDDF,2023-05-15,DEP,619,0,0,0,0,0,0,0,0,0,2,6,10,37,94,102,78,76,50,36,30,23,14,15,6,10,30
EDDF,2023-05-16,ARR,552,0,2,0,0,1,1,1,4,3,5,13,21,23,27,30,21,33,30,37,40,36,24,22,34,16,128
EDDF,2023-05-16,DEP,547,0,0,0,0,0,0,0,0,1,2,8,8,29,59,47,45,32,33,32,40,40,32,32,11,16,80
EDDF,2023-05-17,ARR,565,3,1,1,2,2,2,3,8,6,11,15,21,34,30,33,38,38,40,41,28,20,24,25,15,15,109
EDDF,2023-05-17,DEP,575,0,0,0,0,0,1,0,0,2,3,5,8,33,82,95,58,54,35,35,30,18,29,18,9,12,48
EDDF,2023-05-18,ARR,577,1,2,2,3,2,1,4,6,9,22,21,30,41,62,61,58,58,51,44,21,19,11,13,3,7,25
EDDF,2023-05-18,DEP,584,0,0,0,0,0,0,0,1,1,1,7,16,46,106,107,70,68,51,31,23,9,10,8,10,2,17
EDDF,2023-05-19,ARR,575,0,0,0,3,0,3,7,4,9,16,25,49,53,80,64,73,41,36,23,19,14,5,6,7,7,31
EDDF,2023-05-19,DEP,568,0,0,0,0,1,0,0,0,0,2,10,10,65,129,93,69,52,27,28,11,14,12,7,6,3,29
EDDF,2023-05-20,ARR,574,2,0,1,2,2,2,8,9,8,18,14,22,26,26,44,33,49,59,42,30,21,24,19,15,13,85
EDDF,2023-05-20,DEP,579,0,0,0,0,0,0,0,1,2,0,3,9,31,75,95,73,52,50,40,28,23,19,13,13,8,44
EDDF,2023-05-21,ARR,613,3,1,0,1,2,3,6,7,14,10,9,31,38,38,35,38,37,53,51,50,43,27,30,14,9,63
EDDF,2023-05-21,DEP,600,0,0,0,1,0,0,0,2,0,1,9,9,44,89,79,64,52,43,43,26,23,20,13,15,9,58
EDDF,2023-05-22,ARR,558,1,0,0,3,2,3,9,11,9,13,18,19,35,38,52,26,48,32,34,34,29,17,14,18,14,79
EDDF,2023-05-22,DEP,563,3,0,0,0,0,0,0,1,2,1,5,3,29,70,79,58,60,48,22,33,19,25,16,14,7,68
EDDF,2023-05-23,ARR,580,0,0,0,0,0,1,6,4,16,15,14,45,55,64,65,68,45,43,25,24,17,12,6,13,7,35
EDDF,2023-05-23,DEP,573,0,0,0,0,0,0,0,0,0,1,8,7,41,97,95,73,58,44,35,29,16,10,8,7,5,39
EDDF,2023-05-24,ARR,606,0,1,1,0,1,4,2,5,5,16,23,18,31,49,48,55,50,44,52,39,33,39,22,14,6,48
EDDF,2023-05-24,DEP,614,0,0,0,0,0,1,0,0,2,2,3,12,40,88,82,63,61,49,51,32,33,18,15,21,5,36
EDDF,2023-05-25,ARR,583,2,1,0,0,2,0,4,6,14,10,11,25,27,38,34,42,49,36,39,36,37,29,15,22,12,92
EDDF,2023-05-25,DEP,583,0,0,1,0,0,0,0,0,1,0,5,8,26,77,82,65,60,51,25,33,33,13,17,16,11,59
EDDF,2023-05-26,ARR,608,2,1,0,3,2,3,0,2,7,12,16,13,31,37,35,39,39,65,63,45,37,32,26,16,13,69
EDDF,2023-05-26,DEP,606,1,0,0,0,0,0,0,3,0,1,4,4,24,60,75,68,58,53,37,43,39,28,15,21,9,63
EDDF,2023-05-27,ARR,599,0,1,2,1,1,3,5,6,14,18,17,28,37,47,49,36,49,53,31,23,25,24,20,25,16,68
EDDF,2023-05-27,DEP,602,1,1,0,0,0,0,1,0,0,0,10,6,23,81,83,73,57,58,24,36,25,21,17,15,7,63
EDDF,2023-05-28,ARR,613,1,0,2,1,4,3,2,6,5,7,22,25,46,49,68,45,62,61,48,36,23,29,15,11,13,29
EDDF,2023-05-28,DEP,601,2,0,0,0,1,0,0,1,1,1,7,9,39,93,96,73,62,50,43,26,22,17,10,10,8,30
EDDF,2023-05-29,ARR,599,5,0,1,0,2,1,4,4,14,5,17,29,31,40,43,58,44,57,48,41,37,24,16,12,7,59
EDDF,2023-05-29,DEP,607,1,0,1,0,0,0,0,1,3,0,9,10,33,102,81,74,67,46,37,19,19,19,14,9,12,50
EDDF,2023-05-30,ARR,580,1,0,2,1,3,0,2,5,6,9,15,19,29,34,40,36,50,44,41,40,29,36,22,24,15,77
EDDF,2023-05-30,DEP,575,0,0,0,0,0,0,0,1,1,0,5,7,38,81,78,44,50,47,33,38,23,27,18,23,5,56
EDDF,2023-05-31,ARR,598,1,0,0,0,2,2,0,5,8,15,26,38,47,49,64,42,46,38,35,37,26,32,24,15,7,39
EDDF,2023-05-31,DEP,601,0,0,0,0,0,0,1,1,0,4,5,12,46,100,93,68,46,35,36,29,24,18,19,9,16,39
EDDF,2023-06-01,ARR,619,1,0,1,1,0,2,3,4,9,10,10,25,36,34,39,39,40,45,42,49,48,39,20,24,29,69
EDDF,2023-06-01,DEP,643,0,0,0,0,0,0,0,0,1,1,6,15,26,73,74,77,63,42,36,33,45,32,25,24,13,57
EDDF,2023-06-02,ARR,674,0,0,1,1,1,2,1,4,10,17,38,74,112,91,64,50,33,31,30,18,18,15,12,9,7,35
EDDF,2023-06-02,DEP,668,1,0,0,0,0,0,0,0,2,2,1,11,36,112,118,84,70,49,44,34,16,16,15,11,6,40
EDDF,2023-06-03,ARR,652,1,0,0,0,0,3,4,8,13,12,35,57,108,96,63,46,26,31,25,16,12,13,9,8,8,58
EDDF,2023-06-03,DEP,648,1,0,0,0,0,0,0,0,0,1,5,9,31,95,91,96,60,56,41,34,17,26,14,13,7,51
EDDF,2023-06-04,ARR,647,1,1,1,1,1,1,4,7,14,21,38,81,87,82,62,55,45,27,23,20,7,5,9,9,9,36
EDDF,2023-06-04,DEP,653,0,0,0,0,0,0,0,0,0,2,4,12,46,98,121,92,62,45,38,29,17,12,11,8,10,46
EDDF,2023-06-05,ARR,648,1,0,1,0,3,0,2,6,12,24,39,85,83,80,79,56,39,30,18,23,13,9,8,3,4,30
EDDF,2023-06-05,DEP,636,2,0,0,0,0,0,0,0,0,3,7,13,46,97,128,75,64,39,41,33,16,14,16,10,6,26
EDDF,2023-06-06,ARR,622,2,0,0,1,2,1,3,2,8,22,50,71,90,79,61,50,37,28,27,20,20,9,8,5,5,21
EDDF,2023-06-06,DEP,621,1,1,0,0,0,0,0,0,0,2,3,10,37,123,105,76,64,53,24,19,16,19,18,11,11,28
EDDF,2023-06-07,ARR,658,1,0,0,2,1,0,5,11,11,23,41,55,83,74,72,53,54,29,28,21,21,11,12,9,5,36
EDDF,2023-06-07,DEP,669,0,0,0,0,0,0,0,0,1,0,5,11,51,139,98,102,57,53,32,26,22,16,9,5,6,36
EDDF,2023-06-08,ARR,617,1,0,1,0,2,0,1,6,6,18,23,31,45,47,63,46,37,39,33,22,25,23,17,16,17,98
EDDF,2023-06-08,DEP,613,0,0,0,0,0,0,0,0,1,3,5,6,27,73,83,60,59,47,25,24,15,23,21,36,8,97
EDDF,2023-06-09,ARR,657,0,0,1,1,0,3,1,7,8,20,41,61,81,87,67,49,43,34,30,18,20,18,12,16,6,33
EDDF,2023-06-09,DEP,663,0,0,0,0,0,0,1,0,1,0,7,10,38,106,115,78,72,43,35,31,28,31,13,10,8,36
EDDF,2023-06-10,ARR,650,1,0,1,1,1,2,2,12,16,26,25,82,80,90,58,51,50,29,25,21,15,11,9,4,5,33
EDDF,2023-06-10,DEP,644,0,0,1,0,1,0,0,0,1,4,5,9,41,123,109,80,57,48,47,23,21,13,10,11,8,32
EDDF,2023-06-11,ARR,677,5,1,1,2,2,5,9,4,16,20,42,75,69,93,77,47,45,29,21,17,13,12,11,8,9,44
EDDF,2023-06-11,DEP,675,2,1,1,0,0,0,1,2,1,0,9,14,50,112,112,84,59,50,37,29,18,20,11,10,10,42
EDDF,2023-06-12,ARR,660,2,0,0,0,0,4,8,8,13,15,33,60,82,66,68,67,47,38,27,17,23,19,8,8,6,41
EDDF,2023-06-12,DEP,653,1,0,0,0,0,0,1,0,0,1,5,14,29,83,105,80,65,57,37,43,35,17,14,8,15,43
EDDF,2023-06-13,ARR,631,1,1,0,0,1,0,4,5,11,15,39,57,82,98,71,55,39,26,32,21,12,10,14,9,3,25
EDDF,2023-06-13,DEP,640,2,0,0,1,0,0,0,0,1,0,3,8,29,117,106,83,72,53,40,29,21,17,9,9,10,30
EDDF,2023-06-14,ARR,649,2,0,0,0,2,2,3,5,10,26,40,64,85,88,60,53,42,38,22,24,23,14,8,9,4,25
EDDF,2023-06-14,DEP,654,0,0,0,0,0,0,0,1,0,2,7,11,44,103,113,93,62,52,40,21,25,15,8,18,8,31
EDDF,2023-06-15,ARR,641,0,1,1,0,5,0,2,5,10,22,25,51,64,71,78,61,48,36,29,25,21,13,19,9,6,39
EDDF,2023-06-15,DEP,646,1,0,0,1,0,0,0,0,1,2,2,8,31,73,104,78,63,64,48,34,24,22,13,13,10,54
EDDF,2023-06-16,ARR,670,0,2,2,2,1,2,2,9,18,26,30,66,66,87,67,66,49,32,26,19,18,12,10,6,7,45
EDDF,2023-06-16,DEP,670,0,0,0,0,1,0,1,1,0,0,3,7,22,76,115,91,79,55,55,27,24,25,13,11,7,57
EDDF,2023-06-17,ARR,658,2,0,0,1,0,3,5,6,20,24,42,60,97,79,64,60,34,24,27,23,16,15,6,9,9,32
EDDF,2023-06-17,DEP,648,0,0,0,0,0,0,0,0,0,1,4,11,22,68,96,93,81,51,47,38,26,22,15,14,10,49
EDDF,2023-06-18,ARR,666,3,0,0,1,1,4,6,6,6,27,45,81,74,87,78,48,30,41,25,20,8,8,9,6,5,47
EDDF,2023-06-18,DEP,672,0,0,0,0,0,0,0,0,0,1,8,7,26,85,123,89,66,63,44,33,19,15,16,10,8,59
EDDF,2023-06-19,ARR,651,0,1,1,0,1,3,2,4,15,20,38,38,84,103,68,56,38,31,25,24,18,11,6,9,13,42
EDDF,2023-06-19,DEP,650,0,0,0,0,0,0,0,0,2,1,4,5,34,82,117,75,78,59,41,28,22,21,14,14,10,43
EDDF,2023-06-20,ARR,622,0,2,1,0,2,0,1,6,11,15,33,70,77,66,40,43,38,21,22,22,19,17,15,9,12,80
EDDF,2023-06-20,DEP,599,0,0,1,0,0,0,1,0,0,0,4,5,17,63,70,73,44,34,40,36,26,22,18,14,10,121
EDDF,2023-06-21,ARR,638,0,0,0,1,1,3,4,4,11,17,38,48,74,59,47,57,49,37,39,14,20,10,11,9,14,71
EDDF,2023-06-21,DEP,666,1,0,0,0,1,0,0,0,0,1,2,3,16,64,71,61,71,65,40,39,43,25,26,19,15,103
EDDF,2023-06-22,ARR,591,0,0,0,1,1,3,4,3,8,16,30,42,52,73,55,55,40,21,22,23,16,20,8,10,11,77
EDDF,2023-06-22,DEP,588,1,1,0,0,0,0,0,0,0,0,2,2,15,63,75,63,53,45,35,22,27,33,17,13,11,110
EDDF,2023-06-23,ARR,655,0,1,0,3,2,6,3,4,13,25,22,47,59,53,53,45,47,45,36,22,16,18,16,14,16,89
EDDF,2023-06-23,DEP,654,1,0,0,0,0,0,0,0,0,1,2,6,13,29,70,71,52,51,51,34,34,47,38,27,33,94
EDDF,2023-06-24,ARR,647,1,1,2,1,0,4,7,6,18,27,44,69,60,70,55,40,38,40,31,15,16,18,16,8,11,49
EDDF,2023-06-24,DEP,639,0,0,0,0,0,0,0,0,0,2,3,6,18,63,95,80,69,56,50,34,37,25,18,20,12,51
EDDF,2023-06-25,ARR,671,5,2,3,1,1,4,8,8,12,22,64,78,90,75,65,57,40,33,17,13,6,15,11,5,4,32
EDDF,2023-06-25,DEP,676,1,0,1,0,0,0,1,0,0,1,5,10,40,90,129,93,68,51,45,23,17,23,8,13,5,52
EDDF,2023-06-26,ARR,663,1,1,1,4,5,2,3,7,15,31,39,66,82,71,68,46,38,35,29,18,19,11,13,4,5,49
EDDF,2023-06-26,DEP,665,2,0,0,0,0,0,0,0,0,1,4,9,31,77,103,90,79,57,41,36,26,13,14,12,12,58
EDDF,2023-06-27,ARR,631,0,0,0,0,1,4,4,10,11,17,36,52,81,75,58,65,63,36,29,18,8,13,9,5,10,26
EDDF,2023-06-27,DEP,624,0,0,0,0,0,0,0,0,0,0,6,6,34,96,111,69,64,57,41,27,25,17,13,15,8,35
EDDF,2023-06-28,ARR,651,0,0,0,1,1,3,5,3,13,14,24,73,72,84,85,71,50,37,30,12,14,7,5,3,9,35
EDDF,2023-06-28,DEP,657,0,0,0,0,0,0,0,0,0,1,7,8,30,88,102,81,73,57,37,44,28,20,9,10,16,46
EDDF,2023-06-29,ARR,659,1,0,2,0,3,3,6,8,11,31,40,67,88,76,60,60,41,29,20,18,16,15,13,9,8,34
EDDF,2023-06-29,DEP,651,1,0,0,0,0,0,1,0,0,0,4,6,36,87,104,96,75,49,39,37,18,21,17,10,6,44
EDDF,2023-06-30,ARR,660,2,0,0,1,2,4,2,4,8,18,27,51,80,71,60,53,42,45,21,27,23,13,18,12,11,65
EDDF,2023-06-30,DEP,664,0,0,0,0,0,0,0,0,0,0,6,5,21,55,74,73,70,57,51,50,29,29,21,15,20,88
EDDF,2023-07-01,ARR,657,0,2,3,4,1,1,5,9,17,32,34,67,62,77,66,61,37,30,25,19,20,12,21,12,5,35
EDDF,2023-07-01,DEP,661,1,0,1,0,0,1,1,0,0,0,2,8,24,57,91,76,84,61,64,44,22,28,19,17,17,43
EDDF,2023-07-02,ARR,675,2,1,1,1,2,3,6,7,10,22,24,59,87,91,75,55,46,37,28,16,12,16,6,18,5,45
EDDF,2023-07-02,DEP,677,2,0,0,0,0,0,0,0,0,0,5,6,36,73,104,78,56,81,53,26,29,23,20,13,13,59
EDDF,2023-07-03,ARR,663,2,0,0,1,0,2,3,8,12,23,53,62,103,82,70,59,30,33,15,13,15,9,11,11,7,39
EDDF,2023-07-03,DEP,664,2,0,0,0,0,0,0,2,1,1,8,7,31,106,110,100,73,50,37,27,24,15,13,10,10,37
EDDF,2023-07-04,ARR,632,0,0,1,1,2,2,3,7,15,18,48,82,97,81,87,47,28,23,15,14,10,11,8,1,4,27
EDDF,2023-07-04,DEP,627,0,0,0,0,0,0,1,0,1,1,5,7,33,116,119,77,68,49,35,27,18,13,15,7,10,25
EDDF,2023-07-05,ARR,658,2,0,0,2,0,4,9,4,12,18,25,44,75,63,77,69,53,46,34,21,8,18,11,11,4,48
EDDF,2023-07-05,DEP,662,0,0,0,0,1,0,1,0,1,2,2,8,30,67,87,93,59,82,47,30,27,16,15,20,12,62
EDDF,2023-07-06,ARR,662,2,1,0,1,1,1,3,8,6,25,40,56,73,70,70,44,44,35,33,30,23,16,12,8,11,49
EDDF,2023-07-06,DEP,662,0,0,0,0,0,0,0,0,0,3,4,7,34,80,77,71,65,48,50,46,34,28,18,16,16,65
EDDF,2023-07-07,ARR,680,3,1,1,1,2,0,6,8,21,21,42,52,86,84,81,52,34,39,28,20,23,10,10,12,5,38
EDDF,2023-07-07,DEP,684,0,0,0,0,0,0,0,0,0,0,0,9,21,70,98,83,76,78,48,31,37,33,15,15,9,61
EDDF,2023-07-08,ARR,660,1,1,1,1,1,2,3,6,10,20,31,42,80,63,56,63,53,45,53,21,25,9,11,12,8,42
EDDF,2023-07-08,DEP,654,2,0,0,0,0,0,0,1,0,1,5,5,26,64,84,82,69,63,50,34,28,35,18,19,13,55
EDDF,2023-07-09,ARR,683,0,1,0,1,6,1,4,4,14,27,49,69,77,66,83,54,43,34,26,18,20,12,10,8,12,44
